|year|player|year_on_ballot|year_on_ballot_int|votes|votes_pct|votes_pct_num
0|1936|Ty Cobb|1st|1|222|98.2%|98.2
1|1936|Babe Ruth|1st|1|215|95.1%|95.1
2|1936|Honus Wagner|1st|1|215|95.1%|95.1
3|1936|Christy Mathewson|1st|1|205|90.7%|90.7
4|1936|Walter Johnson|1st|1|189|83.6%|83.6
5|1936|Nap Lajoie|1st|1|146|64.6%|64.6
6|1936|Tris Speaker|1st|1|133|58.8%|58.8
7|1936|Cy Young|1st|1|111|49.1%|49.1
8|1936|Rogers Hornsby|1st|1|105|46.5%|46.5
9|1936|Mickey Cochrane|1st|1|80|35.4%|35.4
10|1936|George Sisler|1st|1|77|34.1%|34.1
11|1936|Eddie Collins|1st|1|60|26.5%|26.5
12|1936|Jimmy Collins|1st|1|58|25.7%|25.7
13|1936|Pete Alexander|1st|1|55|24.3%|24.3
14|1936|Lou Gehrig|1st|1|51|22.6%|22.6
15|1936|Roger Bresnahan|1st|1|47|20.8%|20.8
16|1936|Willie Keeler|1st|1|40|17.7%|17.7
17|1936|Rube Waddell|1st|1|33|14.6%|14.6
18|1936|Jimmie Foxx|1st|1|21|9.3%|9.3
19|1936|Ed Walsh|1st|1|20|8.8%|8.8
20|1936|Ed Delahanty|1st|1|17|7.5%|7.5
21|1936|Pie Traynor|1st|1|16|7.1%|7.1
22|1936|Frankie Frisch|1st|1|14|6.2%|6.2
23|1936|Lefty Grove|1st|1|12|5.3%|5.3
24|1936|Hal Chase|1st|1|11|4.9%|4.9
25|1936|Ross Youngs|1st|1|10|4.4%|4.4
26|1936|Bill Terry|1st|1|9|4.0%|4.0
27|1936|Johnny Kling|1st|1|8|3.5%|3.5
28|1936|Lou Criger|1st|1|7|3.1%|3.1
29|1936|Johnny Evers|1st|1|6|2.7%|2.7
30|1936|Mordecai Brown|1st|1|6|2.7%|2.7
31|1936|Frank Chance|1st|1|5|2.2%|2.2
32|1936|Al Simmons|1st|1|4|1.8%|1.8
33|1936|John McGraw|1st|1|4|1.8%|1.8
34|1936|Ray Schalk|1st|1|4|1.8%|1.8
35|1936|Shoeless Joe Jackson|1st|1|2|0.9%|0.9
36|1936|Edd Roush|1st|1|2|0.9%|0.9
37|1936|Charles Bender|1st|1|2|0.9%|0.9
38|1936|Nap Rucker|1st|1|1|0.4%|0.4
39|1936|Rube Marquard|1st|1|1|0.4%|0.4
40|1936|Connie Mack|1st|1|1|0.4%|0.4
41|1936|Kid Elberfeld|1st|1|1|0.4%|0.4
42|1936|Dazzy Vance|1st|1|1|0.4%|0.4
43|1936|Sam Crawford|1st|1|1|0.4%|0.4
44|1936|Fred Clarke|1st|1|1|0.4%|0.4
45|1936|Bill Bradley|1st|1|1|0.4%|0.4
46|1936|Home Run Baker|1st|1|1|0.4%|0.4
47|1936|Gabby Hartnett|1st|1|0|0.0%|0.0
48|1936|Billy Sullivan|1st|1|0|0.0%|0.0
49|1936|Charlie Gehringer|1st|1|0|0.0%|0.0
50|1937|Nap Lajoie|2nd|2|168|83.6%|83.6
51|1937|Tris Speaker|2nd|2|165|82.1%|82.1
52|1937|Cy Young|2nd|2|153|76.1%|76.1
53|1937|Pete Alexander|2nd|2|125|62.2%|62.2
54|1937|Eddie Collins|2nd|2|115|57.2%|57.2
55|1937|Willie Keeler|2nd|2|115|57.2%|57.2
56|1937|George Sisler|2nd|2|106|52.7%|52.7
57|1937|Ed Delahanty|2nd|2|70|34.8%|34.8
58|1937|Rube Waddell|2nd|2|67|33.3%|33.3
59|1937|Jimmy Collins|2nd|2|66|32.8%|32.8
60|1937|Ed Walsh|2nd|2|56|27.9%|27.9
61|1937|Rogers Hornsby|2nd|2|53|26.4%|26.4
62|1937|Frank Chance|2nd|2|49|24.4%|24.4
63|1937|Johnny Evers|2nd|2|44|21.9%|21.9
64|1937|Roger Bresnahan|2nd|2|43|21.4%|21.4
65|1937|Mordecai Brown|2nd|2|31|15.4%|15.4
66|1937|Rabbit Maranville|1st|1|25|12.4%|12.4
67|1937|Ray Schalk|2nd|2|24|11.9%|11.9
68|1937|Eddie Plank|1st|1|23|11.4%|11.4
69|1937|Fred Clarke|2nd|2|22|10.9%|10.9
70|1937|Johnny Kling|2nd|2|20|10.0%|10.0
71|1937|Hal Chase|2nd|2|18|9.0%|9.0
72|1937|Charles Bender|2nd|2|17|8.5%|8.5
73|1937|Lou Criger|2nd|2|16|8.0%|8.0
74|1937|Ross Youngs|2nd|2|16|8.0%|8.0
75|1937|Herb Pennock|1st|1|15|7.5%|7.5
76|1937|Joe Tinker|1st|1|15|7.5%|7.5
77|1937|Home Run Baker|2nd|2|13|6.5%|6.5
78|1937|Rube Marquard|2nd|2|13|6.5%|6.5
79|1937|Smoky Joe Wood|1st|1|13|6.5%|6.5
80|1937|Joe McGinnity|1st|1|12|6.0%|6.0
81|1937|Addie Joss|1st|1|11|5.5%|5.5
82|1937|Nap Rucker|2nd|2|11|5.5%|5.5
83|1937|Harry Heilmann|1st|1|10|5.0%|5.0
84|1937|Edd Roush|2nd|2|10|5.0%|5.0
85|1937|Dazzy Vance|2nd|2|10|5.0%|5.0
86|1937|Babe Adams|1st|1|8|4.0%|4.0
87|1937|Hugh Duffy|1st|1|7|3.5%|3.5
88|1937|Jimmy Archer|1st|1|6|3.0%|3.0
89|1937|Max Carey|1st|1|6|3.0%|3.0
90|1937|Mike Donlin|1st|1|6|3.0%|3.0
91|1937|Harry Hooper|1st|1|6|3.0%|3.0
92|1937|Bill Bradley|2nd|2|5|2.5%|2.5
93|1937|Bill Carrigan|1st|1|5|2.5%|2.5
94|1937|Sam Crawford|2nd|2|5|2.5%|2.5
95|1937|Miller Huggins|1st|1|5|2.5%|2.5
96|1937|John McGraw|2nd|2|5|2.5%|2.5
97|1937|Wilbert Robinson|1st|1|5|2.5%|2.5
98|1937|Fred Tenney|1st|1|5|2.5%|2.5
99|1937|Zack Wheat|1st|1|5|2.5%|2.5
100|1937|Earle Combs|1st|1|4|2.0%|2.0
101|1937|Clark Griffith|1st|1|4|2.0%|2.0
102|1937|Hughie Jennings|1st|1|4|2.0%|2.0
103|1937|Nick Altrock|1st|1|3|1.5%|1.5
104|1937|Dave Bancroft|1st|1|3|1.5%|1.5
105|1937|George Burns|1st|1|3|1.5%|1.5
106|1937|Bill Donovan|1st|1|3|1.5%|1.5
107|1937|Red Faber|1st|1|3|1.5%|1.5
108|1937|Duffy Lewis|1st|1|3|1.5%|1.5
109|1937|Art Nehf|1st|1|3|1.5%|1.5
110|1937|Roger Peckinpaugh|1st|1|3|1.5%|1.5
111|1937|Marty Bergen|1st|1|2|1.0%|1.0
112|1937|Ping Bodie|1st|1|2|1.0%|1.0
113|1937|Jack Coombs|1st|1|2|1.0%|1.0
114|1937|Gavvy Cravath|1st|1|2|1.0%|1.0
115|1937|Jake Daubert|1st|1|2|1.0%|1.0
116|1937|Larry Doyle|1st|1|2|1.0%|1.0
117|1937|Art Fletcher|1st|1|2|1.0%|1.0
118|1937|Hank Gowdy|1st|1|2|1.0%|1.0
119|1937|Hans Lobert|1st|1|2|1.0%|1.0
120|1937|Sherry Magee|1st|1|2|1.0%|1.0
121|1937|Ossee Schrecongost|1st|1|2|1.0%|1.0
122|1937|Everett Scott|1st|1|2|1.0%|1.0
123|1937|Theodore Breitenstein|1st|1|1|0.5%|0.5
124|1937|Jesse Burkett|1st|1|1|0.5%|0.5
125|1937|Donie Bush|1st|1|1|0.5%|0.5
126|1937|Jack Chesbro|1st|1|1|0.5%|0.5
127|1937|Bill Cissell|1st|1|1|0.5%|0.5
128|1937|Shano Collins|1st|1|1|0.5%|0.5
129|1937|Red Dooin|1st|1|1|0.5%|0.5
130|1937|Joe Dugan|1st|1|1|0.5%|0.5
131|1937|Kid Elberfeld|2nd|2|1|0.5%|0.5
132|1937|Cy Falkenberg|1st|1|1|0.5%|0.5
133|1937|Kid Gleason|1st|1|1|0.5%|0.5
134|1937|Burleigh Grimes|1st|1|1|0.5%|0.5
135|1937|Heinie Groh|1st|1|1|0.5%|0.5
136|1937|Bill Hinchman|1st|1|1|0.5%|0.5
137|1937|Joe Judge|1st|1|1|0.5%|0.5
138|1937|Dickey Kerr|1st|1|1|0.5%|0.5
139|1937|Tommy Leach|1st|1|1|0.5%|0.5
140|1937|Sam Leever|1st|1|1|0.5%|0.5
141|1937|Herman Long|1st|1|1|0.5%|0.5
142|1937|Dolf Luque|1st|1|1|0.5%|0.5
143|1937|Stuffy McInnis|1st|1|1|0.5%|0.5
144|1937|Larry McLean|1st|1|1|0.5%|0.5
145|1937|Bob Meusel|1st|1|1|0.5%|0.5
146|1937|Hack Miller|1st|1|1|0.5%|0.5
147|1937|Pat Moran|1st|1|1|0.5%|0.5
148|1937|Danny Murphy|1st|1|1|0.5%|0.5
149|1937|Red Murray|1st|1|1|0.5%|0.5
150|1937|Dode Paskert|1st|1|1|0.5%|0.5
151|1937|Bugs Raymond|1st|1|1|0.5%|0.5
152|1937|Eppa Rixey|1st|1|1|0.5%|0.5
153|1937|Dick Rudolph|1st|1|1|0.5%|0.5
154|1937|Amos Rusie|1st|1|1|0.5%|0.5
155|1937|Frank Schulte|1st|1|1|0.5%|0.5
156|1937|Joe Sewell|1st|1|1|0.5%|0.5
157|1937|Harry Steinfeldt|1st|1|1|0.5%|0.5
158|1937|Gabby Street|1st|1|1|0.5%|0.5
159|1937|Billy Sullivan|2nd|2|1|0.5%|0.5
160|1937|Bobby Veach|1st|1|1|0.5%|0.5
161|1937|Bobby Wallace|1st|1|1|0.5%|0.5
162|1937|Hack Wilson|1st|1|1|0.5%|0.5
163|1938|Pete Alexander|3rd|3|212|80.9%|80.9
164|1938|George Sisler|3rd|3|179|68.3%|68.3
165|1938|Willie Keeler|3rd|3|177|67.6%|67.6
166|1938|Eddie Collins|3rd|3|175|66.8%|66.8
167|1938|Rube Waddell|3rd|3|148|56.5%|56.5
168|1938|Frank Chance|3rd|3|133|50.8%|50.8
169|1938|Ed Delahanty|3rd|3|132|50.4%|50.4
170|1938|Ed Walsh|3rd|3|110|42.0%|42.0
171|1938|Johnny Evers|3rd|3|91|34.7%|34.7
172|1938|Jimmy Collins|3rd|3|79|30.2%|30.2
173|1938|Rabbit Maranville|2nd|2|73|27.9%|27.9
174|1938|Roger Bresnahan|3rd|3|67|25.6%|25.6
175|1938|Fred Clarke|3rd|3|63|24.0%|24.0
176|1938|Mordecai Brown|3rd|3|54|20.6%|20.6
177|1938|Miller Huggins|2nd|2|48|18.3%|18.3
178|1938|Rogers Hornsby|3rd|3|46|17.6%|17.6
179|1938|Ray Schalk|3rd|3|45|17.2%|17.2
180|1938|Ross Youngs|3rd|3|40|15.3%|15.3
181|1938|Eddie Plank|2nd|2|38|14.5%|14.5
182|1938|Herb Pennock|2nd|2|37|14.1%|14.1
183|1938|Joe McGinnity|2nd|2|36|13.7%|13.7
184|1938|Charles Bender|3rd|3|33|12.6%|12.6
185|1938|Home Run Baker|3rd|3|32|12.2%|12.2
186|1938|Johnny Kling|3rd|3|26|9.9%|9.9
187|1938|Hugh Duffy|2nd|2|24|9.2%|9.2
188|1938|Hughie Jennings|2nd|2|23|8.8%|8.8
189|1938|Addie Joss|2nd|2|18|6.9%|6.9
190|1938|Wilbert Robinson|2nd|2|17|6.5%|6.5
191|1938|Joe Tinker|2nd|2|16|6.1%|6.1
192|1938|Harry Heilmann|2nd|2|14|5.3%|5.3
193|1938|Nap Rucker|3rd|3|12|4.6%|4.6
194|1938|Babe Adams|2nd|2|11|4.2%|4.2
195|1938|Sam Crawford|3rd|3|11|4.2%|4.2
196|1938|Lou Criger|3rd|3|11|4.2%|4.2
197|1938|Clark Griffith|2nd|2|10|3.8%|3.8
198|1938|Rube Marquard|3rd|3|10|3.8%|3.8
199|1938|Dazzy Vance|3rd|3|10|3.8%|3.8
200|1938|Edd Roush|3rd|3|9|3.4%|3.4
201|1938|Hank Gowdy|2nd|2|8|3.1%|3.1
202|1938|Amos Rusie|2nd|2|8|3.1%|3.1
203|1938|Fred Tenney|2nd|2|8|3.1%|3.1
204|1938|Nick Altrock|2nd|2|7|2.7%|2.7
205|1938|Jimmy Archer|2nd|2|7|2.7%|2.7
206|1938|Earle Combs|2nd|2|7|2.7%|2.7
207|1938|Bill Terry|2nd|2|7|2.7%|2.7
208|1938|Bobby Wallace|2nd|2|7|2.7%|2.7
209|1938|Zack Wheat|2nd|2|7|2.7%|2.7
210|1938|Max Carey|2nd|2|6|2.3%|2.3
211|1938|Smoky Joe Wood|2nd|2|6|2.3%|2.3
212|1938|Mike Donlin|2nd|2|5|1.9%|1.9
213|1938|Duffy Lewis|2nd|2|5|1.9%|1.9
214|1938|Art Nehf|2nd|2|5|1.9%|1.9
215|1938|Bill Carrigan|2nd|2|4|1.5%|1.5
216|1938|Bill Dinneen|1st|1|4|1.5%|1.5
217|1938|Larry Doyle|2nd|2|4|1.5%|1.5
218|1938|Harry Hooper|2nd|2|4|1.5%|1.5
219|1938|Stuffy McInnis|2nd|2|4|1.5%|1.5
220|1938|Jack Barry|1st|1|3|1.1%|1.1
221|1938|George Burns|2nd|2|3|1.1%|1.1
222|1938|Art Fletcher|2nd|2|3|1.1%|1.1
223|1938|Heinie Groh|2nd|2|3|1.1%|1.1
224|1938|Dickey Kerr|2nd|2|3|1.1%|1.1
225|1938|Kid Nichols|1st|1|3|1.1%|1.1
226|1938|Pie Traynor|2nd|2|3|1.1%|1.1
227|1938|Dave Bancroft|2nd|2|2|0.8%|0.8
228|1938|Bill Bradley|3rd|3|2|0.8%|0.8
229|1938|Jesse Burkett|2nd|2|2|0.8%|0.8
230|1938|Jack Chesbro|2nd|2|2|0.8%|0.8
231|1938|Jack Coombs|2nd|2|2|0.8%|0.8
232|1938|Gavvy Cravath|2nd|2|2|0.8%|0.8
233|1938|Kid Elberfeld|3rd|3|2|0.8%|0.8
234|1938|Eddie Foster|1st|1|2|0.8%|0.8
235|1938|Joe Judge|2nd|2|2|0.8%|0.8
236|1938|Sherry Magee|2nd|2|2|0.8%|0.8
237|1938|Roger Peckinpaugh|2nd|2|2|0.8%|0.8
238|1938|Eppa Rixey|2nd|2|2|0.8%|0.8
239|1938|Ossee Schrecongost|2nd|2|2|0.8%|0.8
240|1938|Everett Scott|2nd|2|2|0.8%|0.8
241|1938|Casey Stengel|1st|1|2|0.8%|0.8
242|1938|Ginger Beaumont|1st|1|1|0.4%|0.4
243|1938|Marty Bergen|2nd|2|1|0.4%|0.4
244|1938|Ray Chapman|1st|1|1|0.4%|0.4
245|1938|Andy Coakley|1st|1|1|0.4%|0.4
246|1938|Wilbur Cooper|1st|1|1|0.4%|0.4
247|1938|Stan Coveleski|1st|1|1|0.4%|0.4
248|1938|Doc Crandall|1st|1|1|0.4%|0.4
249|1938|Walton Cruise|1st|1|1|0.4%|0.4
250|1938|Bill Dahlen|1st|1|1|0.4%|0.4
251|1938|Jake Daubert|2nd|2|1|0.4%|0.4
252|1938|Bill Donovan|2nd|2|1|0.4%|0.4
253|1938|Red Dooin|2nd|2|1|0.4%|0.4
254|1938|Joe Dugan|2nd|2|1|0.4%|0.4
255|1938|Howard Ehmke|1st|1|1|0.4%|0.4
256|1938|Red Faber|2nd|2|1|0.4%|0.4
257|1938|Elmer Flick|1st|1|1|0.4%|0.4
258|1938|Kid Gleason|2nd|2|1|0.4%|0.4
259|1938|Eddie Grant|1st|1|1|0.4%|0.4
260|1938|Burleigh Grimes|2nd|2|1|0.4%|0.4
261|1938|Bucky Harris|1st|1|1|0.4%|0.4
262|1938|Buck Herzog|1st|1|1|0.4%|0.4
263|1938|Charlie Irwin|1st|1|1|0.4%|0.4
264|1938|Fielder Jones|1st|1|1|0.4%|0.4
265|1938|Arlie Latham|1st|1|1|0.4%|0.4
266|1938|Hans Lobert|2nd|2|1|0.4%|0.4
267|1938|Herman Long|2nd|2|1|0.4%|0.4
268|1938|Dolf Luque|2nd|2|1|0.4%|0.4
269|1938|Firpo Marberry|1st|1|1|0.4%|0.4
270|1938|Bob Meusel|2nd|2|1|0.4%|0.4
271|1938|Clyde Milan|1st|1|1|0.4%|0.4
272|1938|Pat Moran|2nd|2|1|0.4%|0.4
273|1938|Red Murray|2nd|2|1|0.4%|0.4
274|1938|Hub Perdue|1st|1|1|0.4%|0.4
275|1938|Sam Rice|1st|1|1|0.4%|0.4
276|1938|Jimmy Sheckard|1st|1|1|0.4%|0.4
277|1938|Urban Shocker|1st|1|1|0.4%|0.4
278|1938|Jake Stahl|1st|1|1|0.4%|0.4
279|1938|Gabby Street|2nd|2|1|0.4%|0.4
280|1938|Ira Thomas|1st|1|1|0.4%|0.4
281|1938|Cy Williams|1st|1|1|0.4%|0.4
282|1938|Charles Zimmer|1st|1|1|0.4%|0.4
283|1939|George Sisler|4th|4|235|85.8%|85.8
284|1939|Eddie Collins|4th|4|213|77.7%|77.7
285|1939|Willie Keeler|4th|4|207|75.5%|75.5
286|1939|Rube Waddell|4th|4|179|65.3%|65.3
287|1939|Rogers Hornsby|4th|4|176|64.2%|64.2
288|1939|Frank Chance|4th|4|158|57.7%|57.7
289|1939|Ed Delahanty|4th|4|145|52.9%|52.9
290|1939|Ed Walsh|4th|4|132|48.2%|48.2
291|1939|Johnny Evers|4th|4|107|39.1%|39.1
292|1939|Miller Huggins|3rd|3|97|35.4%|35.4
293|1939|Rabbit Maranville|3rd|3|82|29.9%|29.9
294|1939|Jimmy Collins|4th|4|72|26.3%|26.3
295|1939|Roger Bresnahan|4th|4|67|24.5%|24.5
296|1939|Fred Clarke|4th|4|59|21.5%|21.5
297|1939|Mordecai Brown|4th|4|54|19.7%|19.7
298|1939|Wilbert Robinson|3rd|3|46|16.8%|16.8
299|1939|Charles Bender|4th|4|40|14.6%|14.6
300|1939|Herb Pennock|3rd|3|40|14.6%|14.6
301|1939|Ray Schalk|4th|4|35|12.8%|12.8
302|1939|Hugh Duffy|3rd|3|34|12.4%|12.4
303|1939|Ross Youngs|4th|4|34|12.4%|12.4
304|1939|Hughie Jennings|3rd|3|33|12.0%|12.0
305|1939|Joe McGinnity|3rd|3|32|11.7%|11.7
306|1939|Home Run Baker|4th|4|30|10.9%|10.9
307|1939|Mickey Cochrane|2nd|2|28|10.2%|10.2
308|1939|Addie Joss|3rd|3|28|10.2%|10.2
309|1939|Eddie Plank|3rd|3|28|10.2%|10.2
310|1939|Frankie Frisch|2nd|2|26|9.5%|9.5
311|1939|Clark Griffith|3rd|3|20|7.3%|7.3
312|1939|Bill Terry|3rd|3|16|5.8%|5.8
313|1939|Dazzy Vance|4th|4|15|5.5%|5.5
314|1939|Johnny Kling|4th|4|14|5.1%|5.1
315|1939|Nap Rucker|4th|4|13|4.7%|4.7
316|1939|Joe Tinker|3rd|3|12|4.4%|4.4
317|1939|Babe Adams|3rd|3|11|4.0%|4.0
318|1939|Pie Traynor|3rd|3|10|3.6%|3.6
319|1939|Harry Heilmann|3rd|3|8|2.9%|2.9
320|1939|Edd Roush|4th|4|8|2.9%|2.9
321|1939|Max Carey|3rd|3|7|2.6%|2.6
322|1939|Bill Dinneen|2nd|2|7|2.6%|2.6
323|1939|Kid Nichols|2nd|2|7|2.6%|2.6
324|1939|Nick Altrock|3rd|3|6|2.2%|2.2
325|1939|Jack Chesbro|3rd|3|6|2.2%|2.2
326|1939|Sam Crawford|4th|4|6|2.2%|2.2
327|1939|Duffy Lewis|3rd|3|6|2.2%|2.2
328|1939|Amos Rusie|3rd|3|6|2.2%|2.2
329|1939|Casey Stengel|2nd|2|6|2.2%|2.2
330|1939|Mike Donlin|3rd|3|5|1.8%|1.8
331|1939|Harry Hooper|3rd|3|5|1.8%|1.8
332|1939|Dickey Kerr|3rd|3|5|1.8%|1.8
333|1939|Bobby Wallace|3rd|3|5|1.8%|1.8
334|1939|Hank Gowdy|3rd|3|4|1.5%|1.5
335|1939|Rube Marquard|4th|4|4|1.5%|1.5
336|1939|Stuffy McInnis|3rd|3|4|1.5%|1.5
337|1939|Zack Wheat|3rd|3|4|1.5%|1.5
338|1939|Jimmy Archer|3rd|3|3|1.1%|1.1
339|1939|Earle Combs|3rd|3|3|1.1%|1.1
340|1939|Red Faber|3rd|3|3|1.1%|1.1
341|1939|Joe McCarthy|1st|1|3|1.1%|1.1
342|1939|Fred Tenney|3rd|3|3|1.1%|1.1
343|1939|Donie Bush|2nd|2|2|0.7%|0.7
344|1939|Bill Carrigan|3rd|3|2|0.7%|0.7
345|1939|Gavvy Cravath|3rd|3|2|0.7%|0.7
346|1939|Lou Criger|4th|4|2|0.7%|0.7
347|1939|Bill Donovan|3rd|3|2|0.7%|0.7
348|1939|Buck Ewing|1st|1|2|0.7%|0.7
349|1939|Eddie Grant|2nd|2|2|0.7%|0.7
350|1939|Hans Lobert|3rd|3|2|0.7%|0.7
351|1939|Ossee Schrecongost|3rd|3|2|0.7%|0.7
352|1939|Smoky Joe Wood|3rd|3|2|0.7%|0.7
353|1939|Dave Bancroft|3rd|3|1|0.4%|0.4
354|1939|Jack Barry|2nd|2|1|0.4%|0.4
355|1939|Marty Bergen|3rd|3|1|0.4%|0.4
356|1939|Bill Bradley|4th|4|1|0.4%|0.4
357|1939|George Burns|3rd|3|1|0.4%|0.4
358|1939|Wilbur Cooper|2nd|2|1|0.4%|0.4
359|1939|Lave Cross|1st|1|1|0.4%|0.4
360|1939|Jake Daubert|3rd|3|1|0.4%|0.4
361|1939|Larry Doyle|3rd|3|1|0.4%|0.4
362|1939|Art Fletcher|3rd|3|1|0.4%|0.4
363|1939|Chick Fraser|1st|1|1|0.4%|0.4
364|1939|Kid Gleason|3rd|3|1|0.4%|0.4
365|1939|Burleigh Grimes|3rd|3|1|0.4%|0.4
366|1939|Charlie Grimm|1st|1|1|0.4%|0.4
367|1939|Noodles Hahn|1st|1|1|0.4%|0.4
368|1939|Jesse Haines|1st|1|1|0.4%|0.4
369|1939|Bucky Harris|2nd|2|1|0.4%|0.4
370|1939|Waite Hoyt|1st|1|1|0.4%|0.4
371|1939|Charlie Irwin|2nd|2|1|0.4%|0.4
372|1939|Sad Sam Jones|1st|1|1|0.4%|0.4
373|1939|Joe Kelley|1st|1|1|0.4%|0.4
374|1939|Otto Knabe|1st|1|1|0.4%|0.4
375|1939|Tommy Leach|2nd|2|1|0.4%|0.4
376|1939|Herman Long|3rd|3|1|0.4%|0.4
377|1939|Dolf Luque|3rd|3|1|0.4%|0.4
378|1939|Sherry Magee|3rd|3|1|0.4%|0.4
379|1939|Pat Moran|3rd|3|1|0.4%|0.4
380|1939|Art Nehf|3rd|3|1|0.4%|0.4
381|1939|Roger Peckinpaugh|3rd|3|1|0.4%|0.4
382|1939|Heinie Peitz|1st|1|1|0.4%|0.4
383|1939|Hub Perdue|2nd|2|1|0.4%|0.4
384|1939|Deacon Phillippe|1st|1|1|0.4%|0.4
385|1939|Al Schacht|1st|1|1|0.4%|0.4
386|1939|Everett Scott|3rd|3|1|0.4%|0.4
387|1939|Urban Shocker|2nd|2|1|0.4%|0.4
388|1939|Jake Stahl|2nd|2|1|0.4%|0.4
389|1939|Harry Steinfeldt|2nd|2|1|0.4%|0.4
390|1939|Hack Wilson|2nd|2|1|0.4%|0.4
391|1942|Rogers Hornsby|5th|5|182|78.1%|78.1
392|1942|Rube Waddell|5th|5|136|58.4%|58.4
393|1942|Frank Chance|5th|5|136|58.4%|58.4
394|1942|Ed Walsh|5th|5|113|48.5%|48.5
395|1942|Miller Huggins|4th|4|111|47.6%|47.6
396|1942|Ed Delahanty|5th|5|104|44.6%|44.6
397|1942|Johnny Evers|5th|5|91|39.1%|39.1
398|1942|Wilbert Robinson|4th|4|89|38.2%|38.2
399|1942|Mickey Cochrane|3rd|3|88|37.8%|37.8
400|1942|Frankie Frisch|3rd|3|84|36.1%|36.1
401|1942|Hugh Duffy|4th|4|77|33.0%|33.0
402|1942|Herb Pennock|4th|4|72|30.9%|30.9
403|1942|Clark Griffith|4th|4|71|30.5%|30.5
404|1942|Jimmy Collins|5th|5|68|29.2%|29.2
405|1942|Rabbit Maranville|4th|4|66|28.3%|28.3
406|1942|Hughie Jennings|4th|4|64|27.5%|27.5
407|1942|Eddie Plank|4th|4|63|27.0%|27.0
408|1942|Mordecai Brown|5th|5|63|27.0%|27.0
409|1942|Joe McGinnity|4th|4|59|25.3%|25.3
410|1942|Fred Clarke|5th|5|58|24.9%|24.9
411|1942|Roger Bresnahan|5th|5|57|24.5%|24.5
412|1942|Charles Bender|5th|5|55|23.6%|23.6
413|1942|Ray Schalk|5th|5|53|22.7%|22.7
414|1942|Pie Traynor|4th|4|45|19.3%|19.3
415|1942|Ross Youngs|5th|5|44|18.9%|18.9
416|1942|Home Run Baker|5th|5|39|16.7%|16.7
417|1942|Dazzy Vance|5th|5|37|15.9%|15.9
418|1942|Joe Tinker|4th|4|36|15.5%|15.5
419|1942|Bill Terry|4th|4|36|15.5%|15.5
420|1942|Addie Joss|4th|4|33|14.2%|14.2
421|1942|Nap Rucker|5th|5|15|6.4%|6.4
422|1942|Johnny Kling|5th|5|15|6.4%|6.4
423|1942|Babe Adams|4th|4|11|4.7%|4.7
424|1942|Hank Gowdy|4th|4|8|3.4%|3.4
425|1942|Kid Nichols|3rd|3|5|2.1%|2.1
426|1942|Harry Heilmann|4th|4|4|1.7%|1.7
427|1942|Jesse Burkett|3rd|3|4|1.7%|1.7
428|1942|Eddie Grant|3rd|3|3|1.3%|1.3
429|1942|Branch Rickey|1st|1|3|1.3%|1.3
430|1942|Zack Wheat|4th|4|3|1.3%|1.3
431|1942|Bobby Wallace|4th|4|2|0.9%|0.9
432|1942|Pepper Martin|1st|1|2|0.9%|0.9
433|1942|Roger Peckinpaugh|4th|4|2|0.9%|0.9
434|1942|Sam Crawford|5th|5|2|0.9%|0.9
435|1942|Donie Bush|3rd|3|2|0.9%|0.9
436|1942|Joe Boley|1st|1|1|0.4%|0.4
437|1942|Everett Scott|4th|4|1|0.4%|0.4
438|1942|Harry Steinfeldt|3rd|3|1|0.4%|0.4
439|1942|Fred Tenney|4th|4|1|0.4%|0.4
440|1942|Babe Herman|1st|1|1|0.4%|0.4
441|1942|Red Faber|4th|4|1|0.4%|0.4
442|1942|Smoky Joe Wood|4th|4|1|0.4%|0.4
443|1942|Hack Wilson|3rd|3|1|0.4%|0.4
444|1942|Bill Wambsganss|1st|1|1|0.4%|0.4
445|1942|Billy Hamilton|1st|1|1|0.4%|0.4
446|1942|Jake Beckley|1st|1|1|0.4%|0.4
447|1942|Ginger Beaumont|2nd|2|1|0.4%|0.4
448|1942|Bill Bradley|5th|5|1|0.4%|0.4
449|1942|Germany Schaefer|1st|1|1|0.4%|0.4
450|1942|Amos Rusie|4th|4|1|0.4%|0.4
451|1942|Jack Dunn|1st|1|1|0.4%|0.4
452|1942|Edd Roush|5th|5|1|0.4%|0.4
453|1942|Deacon Phillippe|2nd|2|1|0.4%|0.4
454|1942|Lave Cross|2nd|2|1|0.4%|0.4
455|1942|Bill Dinneen|3rd|3|1|0.4%|0.4
456|1942|Sherry Magee|4th|4|1|0.4%|0.4
457|1942|Bobby Lowe|1st|1|1|0.4%|0.4
458|1942|Arlie Latham|2nd|2|1|0.4%|0.4
459|1942|Waite Hoyt|2nd|2|1|0.4%|0.4
460|1942|Dickey Kerr|4th|4|1|0.4%|0.4
461|1942|Joe Kelley|2nd|2|1|0.4%|0.4
462|1942|Kid Elberfeld|4th|4|1|0.4%|0.4
463|1945|Frank Chance|6th|6|179|72.5%|72.5
464|1945|Rube Waddell|6th|6|154|62.3%|62.3
465|1945|Ed Walsh|6th|6|137|55.5%|55.5
466|1945|Johnny Evers|6th|6|134|54.3%|54.3
467|1945|Miller Huggins|5th|5|133|53.8%|53.8
468|1945|Roger Bresnahan|6th|6|133|53.8%|53.8
